File,Line,Column,Pattern,Type,Severity,Impact,Description,Suggested Fix
"legacy-patterns-by-file.md",5912,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5921,15,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5927,17,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5936,23,"fun test(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5942,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5951,34,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5952,42,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5957,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5965,34,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5966,42,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5972,17,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5981,34,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5982,42,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5987,17,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5995,34,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",5996,42,"fun readBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6002,17,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6011,34,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6012,42,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6017,17,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6025,34,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6026,42,"fun checkPermission(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6032,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6041,39,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6047,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6056,21,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6062,17,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6071,21,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6274,15,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6580,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6589,23,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6595,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6604,15,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6610,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6619,23,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6816,11,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6830,11,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6896,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6905,11,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6911,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6920,19,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",6969,9,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7014,9,"fun checkBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7095,17,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7104,9,"fun getSupply(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7110,17,"fun checkBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7119,9,"fun checkBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7367,20,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7368,27,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7403,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7412,20,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7413,27,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7418,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7426,20,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7427,27,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7433,17,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7442,28,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7443,32,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7448,17,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7456,28,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",7457,32,"fun getBalance(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8023,17,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8032,21,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8038,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8047,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8053,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8062,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8068,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8077,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8083,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8092,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8098,17,"fun createProposal(title: String, description: String, creator: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8107,17,"fun createProposal(title: String, description: String, creator: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8113,17,"fun getProposal(id: UInt64): P",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8122,22,"fun getProposal(id: UInt64): P",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8128,17,"fun calculateReward(user: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8137,22,"fun calculateReward(user: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8143,17,"fun getStakeInfo(user: Address): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8152,22,"fun getStakeInfo(user: Address): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8158,17,"fun submitTransaction(to: Address, amount: UFix64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8167,17,"fun submitTransaction(to: Address, amount: UFix64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8173,17,"fun getTransaction(txId: UInt64): T",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8182,22,"fun getTransaction(txId: UInt64): T",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8188,17,"fun getRequiredConfirmations(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8197,22,"fun getRequiredConfirmations(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8203,17,"fun getTransactionCount(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8212,22,"fun getTransactionCount(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8218,17,"fun isOwner(address: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8227,22,"fun isOwner(address: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8233,17,"fun getConfirmationCount(txId: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8242,22,"fun getConfirmationCount(txId: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8248,17,"fun hasConfirmed(txId: UInt64, owner: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8257,22,"fun hasConfirmed(txId: UInt64, owner: Address): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8342,17,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8351,21,"fun resolveView(_ view: Type): A",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8357,17,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8366,22,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8372,17,"fun getCounter(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8381,22,"fun getCounter(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8387,17,"fun getValueLength(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8396,22,"fun getValueLength(): I",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8402,17,"fun isCounterEven(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8411,22,"fun isCounterEven(): B",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8460,17,"fun main(address: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8469,13,"fun main(address: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8475,17,"fun main(address: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8484,42,"fun main(address: Address): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8490,17,"fun main(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8499,42,"fun main(): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8505,17,"fun main(address: Address): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8514,42,"fun main(address: Address): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8554,17,"fun hello(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8563,22,"fun hello(): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8573,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8582,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8588,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8597,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8603,17,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8612,26,"fun idPrice(tokenID: UInt64): U",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8618,17,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8627,26,"fun getSaleInfo(tokenID: UInt64): S",function-signature,suggestion,low,"Potential legacy function signature (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",2156,17,"import NonFungibleToken from 0x1d7e57aa55817448",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",2165,9,"import NonFungibleToken from 0x1d7e57aa55817448",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8520,17,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8529,1,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8535,17,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",8544,1,"import FungibleToken from 0x9a0766d93b6608b7",import-statement,suggestion,low,"Import statement with hardcoded address (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",43,16,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",47,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",55,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",56,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",59,16,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",63,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",70,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",71,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",75,16,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",79,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",87,40,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",91,16,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",95,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",103,35,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",203,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",207,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",215,4,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",219,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",223,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",231,4,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",246,4,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",280,4,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",283,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",287,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",295,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",299,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",303,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",311,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",315,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",319,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",327,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",331,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",335,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",343,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",347,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",351,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",359,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",363,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",367,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",375,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",379,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",383,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",391,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",395,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",399,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",407,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",411,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",415,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",423,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",424,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
